"id","campaignid","sample","family","genus","species","length","range","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2019-08_Ningaloo_stereo-BRUVs.12.04","2019-08_Ningaloo_stereo-BRUVs",12.04,"Carangidae","Carangoides","fulvoguttatus",459.93348,1903.14696,-22.46433619,113.6687767,15082019,10:48:00,"Ningaloo Marine Park","NA",12,"70","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.04","2019-08_Ningaloo_stereo-BRUVs",12.04,"Carangidae","Carangoides","gymnostethus",448.73147,1617.29983,-22.46433619,113.6687767,15082019,10:48:00,"Ningaloo Marine Park","NA",12,"70","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.04","2019-08_Ningaloo_stereo-BRUVs",12.04,"Carangidae","Carangoides","gymnostethus",301.39868,1982.50558,-22.46433619,113.6687767,15082019,10:48:00,"Ningaloo Marine Park","NA",12,"70","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.04","2019-08_Ningaloo_stereo-BRUVs",12.04,"Carangidae","Carangoides","gymnostethus",316.68611,1451.75598,-22.46433619,113.6687767,15082019,10:48:00,"Ningaloo Marine Park","NA",12,"70","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.04","2019-08_Ningaloo_stereo-BRUVs",12.04,"Carangidae","Carangoides","gymnostethus",298.6253,1639.48119,-22.46433619,113.6687767,15082019,10:48:00,"Ningaloo Marine Park","NA",12,"70","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.04","2019-08_Ningaloo_stereo-BRUVs",12.04,"Carangidae","Carangoides","gymnostethus",298.57968,1774.53955,-22.46433619,113.6687767,15082019,10:48:00,"Ningaloo Marine Park","NA",12,"70","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.04","2019-08_Ningaloo_stereo-BRUVs",12.04,"Lethrinidae","Gymnocranius","grandoculis",408.2749,2293.08005,-22.46433619,113.6687767,15082019,10:48:00,"Ningaloo Marine Park","NA",12,"70","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.04","2019-08_Ningaloo_stereo-BRUVs",12.04,"Lethrinidae","Gymnocranius","grandoculis",330.02377,2184.37379,-22.46433619,113.6687767,15082019,10:48:00,"Ningaloo Marine Park","NA",12,"70","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.04","2019-08_Ningaloo_stereo-BRUVs",12.04,"Lethrinidae","Lethrinus","nebulosus",522.16306,1541.16763,-22.46433619,113.6687767,15082019,10:48:00,"Ningaloo Marine Park","NA",12,"70","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.04","2019-08_Ningaloo_stereo-BRUVs",12.04,"Lethrinidae","Lethrinus","nebulosus",471.05312,2375.36618,-22.46433619,113.6687767,15082019,10:48:00,"Ningaloo Marine Park","NA",12,"70","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.04","2019-08_Ningaloo_stereo-BRUVs",12.04,"Lethrinidae","Lethrinus","rubrioperculatus",283.3476,2008.20556,-22.46433619,113.6687767,15082019,10:48:00,"Ningaloo Marine Park","NA",12,"70","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.04","2019-08_Ningaloo_stereo-BRUVs",12.04,"Lutjanidae","Pristipomoides","multidens",453.99748,2592.48566,-22.46433619,113.6687767,15082019,10:48:00,"Ningaloo Marine Park","NA",12,"70","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.04","2019-08_Ningaloo_stereo-BRUVs",12.04,"Lutjanidae","Pristipomoides","multidens",431.6605,1448.40805,-22.46433619,113.6687767,15082019,10:48:00,"Ningaloo Marine Park","NA",12,"70","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.05","2019-08_Ningaloo_stereo-BRUVs",12.05,"Balistidae","Sufflamen","fraenatum",282.77179,2974.87092,-22.4673253,113.6599868,15082019,10:29:00,"Ningaloo Marine Park","NA",12,"86","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.05","2019-08_Ningaloo_stereo-BRUVs",12.05,"Carangidae","Carangoides","gymnostethus",364.86792,2487.244,-22.4673253,113.6599868,15082019,10:29:00,"Ningaloo Marine Park","NA",12,"86","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.05","2019-08_Ningaloo_stereo-BRUVs",12.05,"Lethrinidae","Gymnocranius","grandoculis",373.70588,2374.27449,-22.4673253,113.6599868,15082019,10:29:00,"Ningaloo Marine Park","NA",12,"86","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.05","2019-08_Ningaloo_stereo-BRUVs",12.05,"Lethrinidae","Gymnocranius","grandoculis",330.30341,3393.84661,-22.4673253,113.6599868,15082019,10:29:00,"Ningaloo Marine Park","NA",12,"86","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.05","2019-08_Ningaloo_stereo-BRUVs",12.05,"Lethrinidae","Gymnocranius","griseus",293.3019,2721.30726,-22.4673253,113.6599868,15082019,10:29:00,"Ningaloo Marine Park","NA",12,"86","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.05","2019-08_Ningaloo_stereo-BRUVs",12.05,"Lethrinidae","Lethrinus","rubrioperculatus",292.41207,2019.7081,-22.4673253,113.6599868,15082019,10:29:00,"Ningaloo Marine Park","NA",12,"86","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.05","2019-08_Ningaloo_stereo-BRUVs",12.05,"Lethrinidae","Lethrinus","rubrioperculatus",338.3025,2153.97959,-22.4673253,113.6599868,15082019,10:29:00,"Ningaloo Marine Park","NA",12,"86","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.05","2019-08_Ningaloo_stereo-BRUVs",12.05,"Lutjanidae","Pristipomoides","multidens",549.01981,1880.35747,-22.4673253,113.6599868,15082019,10:29:00,"Ningaloo Marine Park","NA",12,"86","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.05","2019-08_Ningaloo_stereo-BRUVs",12.05,"Lutjanidae","Pristipomoides","multidens",489.95653,2878.05715,-22.4673253,113.6599868,15082019,10:29:00,"Ningaloo Marine Park","NA",12,"86","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.05","2019-08_Ningaloo_stereo-BRUVs",12.05,"Lutjanidae","Pristipomoides","multidens",539.53954,3356.65039,-22.4673253,113.6599868,15082019,10:29:00,"Ningaloo Marine Park","NA",12,"86","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.05","2019-08_Ningaloo_stereo-BRUVs",12.05,"Mullidae","Parupeneus","heptacanthus",267.54778,4655.35084,-22.4673253,113.6599868,15082019,10:29:00,"Ningaloo Marine Park","NA",12,"86","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.11","2019-08_Ningaloo_stereo-BRUVs",12.11,"Cirrhitidae","Cyprinocirrhites","polyactis",23.43691,2362.20508,-22.48475,113.64333,15082019,10:14:00,"Ningaloo Marine Park","NA",12,"100","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.11","2019-08_Ningaloo_stereo-BRUVs",12.11,"Lethrinidae","Gymnocranius","grandoculis",337.14558,1268.89018,-22.48475,113.64333,15082019,10:14:00,"Ningaloo Marine Park","NA",12,"100","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.11","2019-08_Ningaloo_stereo-BRUVs",12.11,"Lethrinidae","Gymnocranius","grandoculis",343.85842,1580.47067,-22.48475,113.64333,15082019,10:14:00,"Ningaloo Marine Park","NA",12,"100","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.11","2019-08_Ningaloo_stereo-BRUVs",12.11,"Lethrinidae","Gymnocranius","griseus",195.08194,2203.1137,-22.48475,113.64333,15082019,10:14:00,"Ningaloo Marine Park","NA",12,"100","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.11","2019-08_Ningaloo_stereo-BRUVs",12.11,"Lethrinidae","Lethrinus","miniatus",285.96837,1228.40044,-22.48475,113.64333,15082019,10:14:00,"Ningaloo Marine Park","NA",12,"100","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.11","2019-08_Ningaloo_stereo-BRUVs",12.11,"Lethrinidae","Lethrinus","ravus",216.82402,1529.13851,-22.48475,113.64333,15082019,10:14:00,"Ningaloo Marine Park","NA",12,"100","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.11","2019-08_Ningaloo_stereo-BRUVs",12.11,"Lutjanidae","Pristipomoides","typus",147.37259,1972.60117,-22.48475,113.64333,15082019,10:14:00,"Ningaloo Marine Park","NA",12,"100","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.11","2019-08_Ningaloo_stereo-BRUVs",12.11,"Serranidae","Pseudanthias","georgei",40.05194,2302.60653,-22.48475,113.64333,15082019,10:14:00,"Ningaloo Marine Park","NA",12,"100","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.11","2019-08_Ningaloo_stereo-BRUVs",12.11,"Serranidae","Pseudanthias","georgei",65.36157,2299.30453,-22.48475,113.64333,15082019,10:14:00,"Ningaloo Marine Park","NA",12,"100","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.11","2019-08_Ningaloo_stereo-BRUVs",12.11,"Serranidae","Pseudanthias","georgei",43.2201,2019.69704,-22.48475,113.64333,15082019,10:14:00,"Ningaloo Marine Park","NA",12,"100","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.12.11","2019-08_Ningaloo_stereo-BRUVs",12.11,"Serranidae","Pseudanthias","georgei",32.51875,2230.66335,-22.48475,113.64333,15082019,10:14:00,"Ningaloo Marine Park","NA",12,"100","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.02","2019-08_Ningaloo_stereo-BRUVs",13.02,"Balistidae","Abalistes","filamentosus",352.93478,2353.24093,-22.40386419,113.7058369,15082019,12:32:00,"Ningaloo Marine Park","NA",13,"69","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.02","2019-08_Ningaloo_stereo-BRUVs",13.02,"Carangidae","Carangoides","caeruleopinnatus",326.20346,1860.33038,-22.40386419,113.7058369,15082019,12:32:00,"Ningaloo Marine Park","NA",13,"69","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.02","2019-08_Ningaloo_stereo-BRUVs",13.02,"Carangidae","Carangoides","gymnostethus",331.08327,1334.1148,-22.40386419,113.7058369,15082019,12:32:00,"Ningaloo Marine Park","NA",13,"69","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.02","2019-08_Ningaloo_stereo-BRUVs",13.02,"Carangidae","Carangoides","gymnostethus",374.62466,1560.35224,-22.40386419,113.7058369,15082019,12:32:00,"Ningaloo Marine Park","NA",13,"69","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.02","2019-08_Ningaloo_stereo-BRUVs",13.02,"Carangidae","Carangoides","gymnostethus",263.05084,3006.45186,-22.40386419,113.7058369,15082019,12:32:00,"Ningaloo Marine Park","NA",13,"69","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.02","2019-08_Ningaloo_stereo-BRUVs",13.02,"Carangidae","Carangoides","gymnostethus",307.63167,1478.95345,-22.40386419,113.7058369,15082019,12:32:00,"Ningaloo Marine Park","NA",13,"69","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.02","2019-08_Ningaloo_stereo-BRUVs",13.02,"Carangidae","Carangoides","gymnostethus",308.53617,1453.88635,-22.40386419,113.7058369,15082019,12:32:00,"Ningaloo Marine Park","NA",13,"69","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.02","2019-08_Ningaloo_stereo-BRUVs",13.02,"Carangidae","Seriolina","nigrofasciata",464.79145,2140.5937,-22.40386419,113.7058369,15082019,12:32:00,"Ningaloo Marine Park","NA",13,"69","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.02","2019-08_Ningaloo_stereo-BRUVs",13.02,"Lethrinidae","Gymnocranius","grandoculis",426.36241,1619.57885,-22.40386419,113.7058369,15082019,12:32:00,"Ningaloo Marine Park","NA",13,"69","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.02","2019-08_Ningaloo_stereo-BRUVs",13.02,"Lethrinidae","Gymnocranius","grandoculis",407.29002,2115.97455,-22.40386419,113.7058369,15082019,12:32:00,"Ningaloo Marine Park","NA",13,"69","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.02","2019-08_Ningaloo_stereo-BRUVs",13.02,"Lethrinidae","Gymnocranius","grandoculis",482.28532,3912.27787,-22.40386419,113.7058369,15082019,12:32:00,"Ningaloo Marine Park","NA",13,"69","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.02","2019-08_Ningaloo_stereo-BRUVs",13.02,"Sparidae","Argyrops","spinifer",377.91156,1907.25297,-22.40386419,113.7058369,15082019,12:32:00,"Ningaloo Marine Park","NA",13,"69","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.02","2019-08_Ningaloo_stereo-BRUVs",13.02,"Sparidae","Argyrops","spinifer",341.08016,4686.37886,-22.40386419,113.7058369,15082019,12:32:00,"Ningaloo Marine Park","NA",13,"69","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.02","2019-08_Ningaloo_stereo-BRUVs",13.02,"Sparidae","Argyrops","spinifer",277.66374,2686.86525,-22.40386419,113.7058369,15082019,12:32:00,"Ningaloo Marine Park","NA",13,"69","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.02","2019-08_Ningaloo_stereo-BRUVs",13.02,"Sparidae","Argyrops","spinifer",290.68111,3241.95414,-22.40386419,113.7058369,15082019,12:32:00,"Ningaloo Marine Park","NA",13,"69","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.02","2019-08_Ningaloo_stereo-BRUVs",13.02,"Tetraodontidae","Lagocephalus","sceleratus",528.34264,1863.37438,-22.40386419,113.7058369,15082019,12:32:00,"Ningaloo Marine Park","NA",13,"69","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.02","2019-08_Ningaloo_stereo-BRUVs",13.02,"Tetraodontidae","Lagocephalus","sceleratus",593.77197,3794.69836,-22.40386419,113.7058369,15082019,12:32:00,"Ningaloo Marine Park","NA",13,"69","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.02","2019-08_Ningaloo_stereo-BRUVs",13.02,"Tetraodontidae","Lagocephalus","sceleratus",574.21903,3521.94975,-22.40386419,113.7058369,15082019,12:32:00,"Ningaloo Marine Park","NA",13,"69","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.03","2019-08_Ningaloo_stereo-BRUVs",13.03,"Balistidae","Abalistes","stellatus",360.79626,2901.02643,-22.39903562,113.7013231,15082019,12:52:00,"Ningaloo Marine Park","NA",13,"83","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.03","2019-08_Ningaloo_stereo-BRUVs",13.03,"Lethrinidae","Gymnocranius","grandoculis",375.73484,2522.00758,-22.39903562,113.7013231,15082019,12:52:00,"Ningaloo Marine Park","NA",13,"83","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.03","2019-08_Ningaloo_stereo-BRUVs",13.03,"Lethrinidae","Lethrinus","rubrioperculatus",388.50261,2414.98034,-22.39903562,113.7013231,15082019,12:52:00,"Ningaloo Marine Park","NA",13,"83","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.03","2019-08_Ningaloo_stereo-BRUVs",13.03,"Lutjanidae","Pristipomoides","multidens",541.45297,2489.06196,-22.39903562,113.7013231,15082019,12:52:00,"Ningaloo Marine Park","NA",13,"83","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.03","2019-08_Ningaloo_stereo-BRUVs",13.03,"Lutjanidae","Pristipomoides","multidens",476.30483,1767.9084,-22.39903562,113.7013231,15082019,12:52:00,"Ningaloo Marine Park","NA",13,"83","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.03","2019-08_Ningaloo_stereo-BRUVs",13.03,"Lutjanidae","Pristipomoides","multidens",519.0846,1443.17469,-22.39903562,113.7013231,15082019,12:52:00,"Ningaloo Marine Park","NA",13,"83","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.03","2019-08_Ningaloo_stereo-BRUVs",13.03,"Lutjanidae","Pristipomoides","multidens",535.87286,2779.58648,-22.39903562,113.7013231,15082019,12:52:00,"Ningaloo Marine Park","NA",13,"83","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.03","2019-08_Ningaloo_stereo-BRUVs",13.03,"Lutjanidae","Pristipomoides","multidens",385.46452,2171.94821,-22.39903562,113.7013231,15082019,12:52:00,"Ningaloo Marine Park","NA",13,"83","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.03","2019-08_Ningaloo_stereo-BRUVs",13.03,"Lutjanidae","Pristipomoides","multidens",389.87385,3591.34811,-22.39903562,113.7013231,15082019,12:52:00,"Ningaloo Marine Park","NA",13,"83","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.03","2019-08_Ningaloo_stereo-BRUVs",13.03,"Lutjanidae","Pristipomoides","multidens",471.8422,1334.40091,-22.39903562,113.7013231,15082019,12:52:00,"Ningaloo Marine Park","NA",13,"83","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.04","2019-08_Ningaloo_stereo-BRUVs",13.04,"Carangidae","Caranx","papuensis",420.8033,5113.98074,-22.39765604,113.6972845,15082019,12:48:00,"Ningaloo Marine Park","NA",13,"92","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.04","2019-08_Ningaloo_stereo-BRUVs",13.04,"Lethrinidae","Gymnocranius","grandoculis",332.23514,1611.96879,-22.39765604,113.6972845,15082019,12:48:00,"Ningaloo Marine Park","NA",13,"92","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.04","2019-08_Ningaloo_stereo-BRUVs",13.04,"Lethrinidae","Gymnocranius","griseus",146.76229,4008.43548,-22.39765604,113.6972845,15082019,12:48:00,"Ningaloo Marine Park","NA",13,"92","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.04","2019-08_Ningaloo_stereo-BRUVs",13.04,"Lethrinidae","Gymnocranius","griseus",275.70375,3151.83748,-22.39765604,113.6972845,15082019,12:48:00,"Ningaloo Marine Park","NA",13,"92","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.04","2019-08_Ningaloo_stereo-BRUVs",13.04,"Lutjanidae","Pristipomoides","multidens",367.59492,1034.40223,-22.39765604,113.6972845,15082019,12:48:00,"Ningaloo Marine Park","NA",13,"92","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.04","2019-08_Ningaloo_stereo-BRUVs",13.04,"Lutjanidae","Pristipomoides","multidens",516.0416,1264.02678,-22.39765604,113.6972845,15082019,12:48:00,"Ningaloo Marine Park","NA",13,"92","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.04","2019-08_Ningaloo_stereo-BRUVs",13.04,"Lutjanidae","Pristipomoides","multidens",433.37939,2184.18974,-22.39765604,113.6972845,15082019,12:48:00,"Ningaloo Marine Park","NA",13,"92","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.04","2019-08_Ningaloo_stereo-BRUVs",13.04,"Lutjanidae","Pristipomoides","multidens",395.33755,1899.27055,-22.39765604,113.6972845,15082019,12:48:00,"Ningaloo Marine Park","NA",13,"92","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.04","2019-08_Ningaloo_stereo-BRUVs",13.04,"Lutjanidae","Pristipomoides","multidens",308.98119,3039.27499,-22.39765604,113.6972845,15082019,12:48:00,"Ningaloo Marine Park","NA",13,"92","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.04","2019-08_Ningaloo_stereo-BRUVs",13.04,"Lutjanidae","Pristipomoides","multidens",335.54576,1569.01816,-22.39765604,113.6972845,15082019,12:48:00,"Ningaloo Marine Park","NA",13,"92","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.04","2019-08_Ningaloo_stereo-BRUVs",13.04,"Lutjanidae","Pristipomoides","multidens",370.92838,2180.91063,-22.39765604,113.6972845,15082019,12:48:00,"Ningaloo Marine Park","NA",13,"92","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.04","2019-08_Ningaloo_stereo-BRUVs",13.04,"Lutjanidae","Pristipomoides","multidens",347.43614,2669.30504,-22.39765604,113.6972845,15082019,12:48:00,"Ningaloo Marine Park","NA",13,"92","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.04","2019-08_Ningaloo_stereo-BRUVs",13.04,"Pomacanthidae","Chaetodontoplus","personifer",224.71437,4221.27932,-22.39765604,113.6972845,15082019,12:48:00,"Ningaloo Marine Park","NA",13,"92","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.04","2019-08_Ningaloo_stereo-BRUVs",13.04,"Scaridae","Scarus","ghobban",453.82088,3660.58218,-22.39765604,113.6972845,15082019,12:48:00,"Ningaloo Marine Park","NA",13,"92","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.04","2019-08_Ningaloo_stereo-BRUVs",13.04,"Sparidae","Argyrops","spinifer",283.13093,1703.51185,-22.39765604,113.6972845,15082019,12:48:00,"Ningaloo Marine Park","NA",13,"92","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.04","2019-08_Ningaloo_stereo-BRUVs",13.04,"Sparidae","Argyrops","spinifer",326.58202,2162.50701,-22.39765604,113.6972845,15082019,12:48:00,"Ningaloo Marine Park","NA",13,"92","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.05","2019-08_Ningaloo_stereo-BRUVs",13.05,"Carangidae","Seriola","dumerili",937.71646,3891.24928,-22.40087508,113.6932459,15082019,12:43:00,"Ningaloo Marine Park","NA",13,"96","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.05","2019-08_Ningaloo_stereo-BRUVs",13.05,"Carcharhinidae","Carcharhinus","albimarginatus",682.65267,3816.58754,-22.40087508,113.6932459,15082019,12:43:00,"Ningaloo Marine Park","NA",13,"96","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.05","2019-08_Ningaloo_stereo-BRUVs",13.05,"Labridae","Suezichthys","cyanolaemus",102.84029,2723.45064,-22.40087508,113.6932459,15082019,12:43:00,"Ningaloo Marine Park","NA",13,"96","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.05","2019-08_Ningaloo_stereo-BRUVs",13.05,"Lethrinidae","Gymnocranius","euanus",436.2232,2013.7229,-22.40087508,113.6932459,15082019,12:43:00,"Ningaloo Marine Park","NA",13,"96","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.05","2019-08_Ningaloo_stereo-BRUVs",13.05,"Lethrinidae","Gymnocranius","grandoculis",408.40978,1410.74664,-22.40087508,113.6932459,15082019,12:43:00,"Ningaloo Marine Park","NA",13,"96","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.05","2019-08_Ningaloo_stereo-BRUVs",13.05,"Lutjanidae","Pristipomoides","multidens",429.84379,3343.81383,-22.40087508,113.6932459,15082019,12:43:00,"Ningaloo Marine Park","NA",13,"96","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.05","2019-08_Ningaloo_stereo-BRUVs",13.05,"Lutjanidae","Pristipomoides","multidens",408.37186,4520.65228,-22.40087508,113.6932459,15082019,12:43:00,"Ningaloo Marine Park","NA",13,"96","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.05","2019-08_Ningaloo_stereo-BRUVs",13.05,"Lutjanidae","Pristipomoides","typus",348.03699,3060.99625,-22.40087508,113.6932459,15082019,12:43:00,"Ningaloo Marine Park","NA",13,"96","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.06","2019-08_Ningaloo_stereo-BRUVs",13.06,"Carangidae","Carangoides","chrysophrys",359.7143,2753.60725,-22.40478391,113.6922957,15082019,12:39:00,"Ningaloo Marine Park","NA",13,"94.5","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.13.06","2019-08_Ningaloo_stereo-BRUVs",13.06,"Carangidae","Seriola","dumerili",741.40455,1882.51059,-22.40478391,113.6922957,15082019,12:39:00,"Ningaloo Marine Park","NA",13,"94.5","Charlotte Aston","Yes","Yes"
